logger: Circle 48 started on Raspberry Pi 400 4GB (AArch64)
 logger: Revision code is c03130, compiler has been GCC 11.3.1
 interruptgic: write32 [ff841100] = 40000000
 interruptgic: read32 [ff84200c] = 1e
00:00:06.35 interruptgic: write32 [ff842010] = 1e
00:00:06.35 interruptgic: read32 [ff84200c] = 1e
00:00:06.36 interruptgic: write32 [ff842010] = 1e
00:00:06.36 interruptgic: read32 [ff84200c] = 1e
00:00:06.37 interruptgic: write32 [ff842010] = 1e
00:00:06.37 interruptgic: read32 [ff84200c] = 1e
00:00:06.38 interruptgic: write32 [ff842010] = 1e
00:00:06.38 interruptgic: read32 [ff84200c] = 1e
00:00:06.39 interruptgic: write32 [ff842010] = 1e
00:00:06.39 interruptgic: read32 [ff84200c] = 1e
00:00:06.40 interruptgic: write32 [ff842010] = 1e
00:00:06.40 interruptgic: read32 [ff84200c] = 1e
00:00:06.41 interruptgic: write32 [ff842010] = 1e
00:00:06.41 interruptgic: read32 [ff84200c] = 1e
00:00:06.42 interruptgic: write32 [ff842010] = 1e
00:00:06.42 interruptgic: read32 [ff84200c] = 1e
00:00:06.43 interruptgic: write32 [ff842010] = 1e
00:00:06.43 interruptgic: read32 [ff84200c] = 1e
00:00:06.44 interruptgic: write32 [ff842010] = 1e
00:00:06.44 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x3010680 param2 0x40409
00:00:06.45 xhciep: TRB enqueued:
00:00:06.46 xhciep: Dumping 0x10 bytes starting at 0x622970
00:00:06.46 xhciep: 2970: 80 06 01 03 09 04 04 00-08 00 00 00 41 08 03 00
00:00:06.47 xhciep: Enqueue TRB control 0x10c00 status 0x4 param1 0xdee200 param2 0x4
00:00:06.48 xhciep: TRB enqueued:
00:00:06.48 xhciep: Dumping 0x10 bytes starting at 0x622980
00:00:06.48 xhciep: 2980: 00 E2 DE 00 04 00 00 00-04 00 00 00 01 0C 01 00
00:00:06.49 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:06.50 xhciep: TRB enqueued:
00:00:06.50 xhciep: Dumping 0x10 bytes starting at 0x622990
00:00:06.51 xhciep: 2990: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:06.51 xhcimmiospace: write32 [104] = 1
00:00:06.52 interruptgic: read32 [ff84200c] = af
00:00:06.52 xhci: IRQ
00:00:06.52 xhcimmiospace: read32 [24] = 8
00:00:06.52 xhcimmiospace: write32 [24] = 8
00:00:06.52 xhcimmiospace: read32 [220] = 3
00:00:06.52 xhcimmiospace: write32 [220] = 3
00:00:06.52 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:06.52 xhcimmiospace: write32 [238] = 600928
00:00:06.52 xhcimmiospace: write32 [23c] = 4
00:00:06.52 interruptgic: write32 [ff842010] = af
00:00:06.52 interruptgic: read32 [ff84200c] = 1e
00:00:06.53 interruptgic: write32 [ff842010] = 1e
00:00:06.53 interruptgic: read32 [ff84200c] = 1e
00:00:06.54 interruptgic: write32 [ff842010] = 1e
00:00:06.54 interruptgic: read32 [ff84200c] = 1e
00:00:06.55 interruptgic: write32 [ff842010] = 1e
00:00:06.55 interruptgic: read32 [ff84200c] = 1e
00:00:06.56 interruptgic: write32 [ff842010] = 1e
00:00:06.56 interruptgic: read32 [ff84200c] = 1e
00:00:06.57 interruptgic: write32 [ff842010] = 1e
00:00:06.57 interruptgic: read32 [ff84200c] = 1e
00:00:06.58 interruptgic: write32 [ff842010] = 1e
00:00:06.58 interruptgic: read32 [ff84200c] = 1e
00:00:06.59 interruptgic: write32 [ff842010] = 1e
00:00:06.59 interruptgic: read32 [ff84200c] = 1e
00:00:06.60 interruptgic: write32 [ff842010] = 1e
00:00:06.60 interruptgic: read32 [ff84200c] = 1e
00:00:06.61 interruptgic: write32 [ff842010] = 1e
00:00:06.61 interruptgic: read32 [ff84200c] = 1e
00:00:06.62 interruptgic: write32 [ff842010] = 1e
00:00:06.62 interruptgic: read32 [ff84200c] = 1e
00:00:06.63 interruptgic: write32 [ff842010] = 1e
00:00:06.63 interruptgic: read32 [ff84200c] = 1e
00:00:06.64 interruptgic: write32 [ff842010] = 1e
00:00:06.64 interruptgic: read32 [ff84200c] = 1e
00:00:06.65 interruptgic: write32 [ff842010] = 1e
00:00:06.65 interruptgic: read32 [ff84200c] = 1e
00:00:06.66 interruptgic: write32 [ff842010] = 1e
00:00:06.66 interruptgic: read32 [ff84200c] = 1e
00:00:06.67 interruptgic: write32 [ff842010] = 1e
00:00:06.67 interruptgic: read32 [ff84200c] = 1e
00:00:06.68 interruptgic: write32 [ff842010] = 1e
00:00:06.68 interruptgic: read32 [ff84200c] = 1e
00:00:06.69 interruptgic: write32 [ff842010] = 1e
00:00:06.69 interruptgic: read32 [ff84200c] = 1e
00:00:06.70 interruptgic: write32 [ff842010] = 1e
00:00:06.70 interruptgic: read32 [ff84200c] = 1e
00:00:06.71 interruptgic: write32 [ff842010] = 1e
00:00:06.71 interruptgic: read32 [ff84200c] = 1e
00:00:06.72 interruptgic: write32 [ff842010] = 1e
00:00:06.72 interruptgic: read32 [ff84200c] = 1e
00:00:06.73 interruptgic: write32 [ff842010] = 1e
00:00:06.73 interruptgic: read32 [ff84200c] = 1e
00:00:06.74 interruptgic: write32 [ff842010] = 1e
00:00:06.74 interruptgic: read32 [ff84200c] = 1e
00:00:06.75 interruptgic: write32 [ff842010] = 1e
00:00:06.75 interruptgic: read32 [ff84200c] = 1e
00:00:06.76 interruptgic: write32 [ff842010] = 1e
00:00:06.76 interruptgic: read32 [ff84200c] = 1e
00:00:06.77 interruptgic: write32 [ff842010] = 1e
00:00:06.77 interruptgic: read32 [ff84200c] = 1e
00:00:06.78 interruptgic: write32 [ff842010] = 1e
00:00:06.78 interruptgic: read32 [ff84200c] = 1e
00:00:06.79 interruptgic: write32 [ff842010] = 1e
00:00:06.79 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x3010680 param2 0x160409
00:00:06.80 xhciep: TRB enqueued:
00:00:06.80 xhciep: Dumping 0x10 bytes starting at 0x6229A0
00:00:06.81 xhciep: 29A0: 80 06 01 03 09 04 16 00-08 00 00 00 41 08 03 00
00:00:06.82 xhciep: Enqueue TRB control 0x10c00 status 0x16 param1 0xdee200 param2 0x4
00:00:06.82 xhciep: TRB enqueued:
00:00:06.83 xhciep: Dumping 0x10 bytes starting at 0x6229B0
00:00:06.83 xhciep: 29B0: 00 E2 DE 00 04 00 00 00-16 00 00 00 01 0C 01 00
00:00:06.84 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:06.85 xhciep: TRB enqueued:
00:00:06.85 xhciep: Dumping 0x10 bytes starting at 0x6229C0
00:00:06.85 xhciep: 29C0: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:06.86 xhcimmiospace: write32 [104] = 1
00:00:06.87 interruptgic: read32 [ff84200c] = af
00:00:06.87 xhci: IRQ
00:00:06.87 xhcimmiospace: read32 [24] = 8
00:00:06.87 xhcimmiospace: write32 [24] = 8
00:00:06.87 xhcimmiospace: read32 [220] = 3
00:00:06.87 xhcimmiospace: write32 [220] = 3
00:00:06.87 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:06.87 xhcimmiospace: write32 [238] = 600938
00:00:06.87 xhcimmiospace: write32 [23c] = 4
00:00:06.87 interruptgic: write32 [ff842010] = af
00:00:06.87 interruptgic: read32 [ff84200c] = 1e
00:00:06.88 interruptgic: write32 [ff842010] = 1e
00:00:06.88 interruptgic: read32 [ff84200c] = 1e
00:00:06.89 interruptgic: write32 [ff842010] = 1e
00:00:06.89 interruptgic: read32 [ff84200c] = 1e
00:00:06.90 interruptgic: write32 [ff842010] = 1e
00:00:06.90 interruptgic: read32 [ff84200c] = 1e
00:00:06.91 interruptgic: write32 [ff842010] = 1e
00:00:06.91 interruptgic: read32 [ff84200c] = 1e
00:00:06.92 interruptgic: write32 [ff842010] = 1e
00:00:06.92 interruptgic: read32 [ff84200c] = 1e
00:00:06.93 interruptgic: write32 [ff842010] = 1e
00:00:06.93 interruptgic: read32 [ff84200c] = 1e
00:00:06.94 interruptgic: write32 [ff842010] = 1e
00:00:06.94 interruptgic: read32 [ff84200c] = 1e
00:00:06.95 interruptgic: write32 [ff842010] = 1e
00:00:06.95 interruptgic: read32 [ff84200c] = 1e
00:00:06.96 interruptgic: write32 [ff842010] = 1e
00:00:06.96 interruptgic: read32 [ff84200c] = 1e
00:00:06.97 interruptgic: write32 [ff842010] = 1e
00:00:06.97 interruptgic: read32 [ff84200c] = 1e
00:00:06.98 interruptgic: write32 [ff842010] = 1e
00:00:06.98 interruptgic: read32 [ff84200c] = 1e
00:00:06.99 interruptgic: write32 [ff842010] = 1e
00:00:06.99 interruptgic: read32 [ff84200c] = 1e
00:00:07.00 interruptgic: write32 [ff842010] = 1e
00:00:07.00 interruptgic: read32 [ff84200c] = 1e
00:00:07.01 interruptgic: write32 [ff842010] = 1e
00:00:07.01 interruptgic: read32 [ff84200c] = 1e
00:00:07.02 interruptgic: write32 [ff842010] = 1e
00:00:07.02 interruptgic: read32 [ff84200c] = 1e
00:00:07.03 interruptgic: write32 [ff842010] = 1e
00:00:07.03 interruptgic: read32 [ff84200c] = 1e
00:00:07.04 interruptgic: write32 [ff842010] = 1e
00:00:07.04 interruptgic: read32 [ff84200c] = 1e
00:00:07.05 interruptgic: write32 [ff842010] = 1e
00:00:07.05 interruptgic: read32 [ff84200c] = 1e
00:00:07.06 interruptgic: write32 [ff842010] = 1e
00:00:07.06 interruptgic: read32 [ff84200c] = 1e
00:00:07.07 interruptgic: write32 [ff842010] = 1e
00:00:07.07 interruptgic: read32 [ff84200c] = 1e
00:00:07.08 interruptgic: write32 [ff842010] = 1e
00:00:07.08 interruptgic: read32 [ff84200c] = 1e
00:00:07.09 interruptgic: write32 [ff842010] = 1e
00:00:07.09 interruptgic: read32 [ff84200c] = 1e
00:00:07.10 interruptgic: write32 [ff842010] = 1e
00:00:07.10 interruptgic: read32 [ff84200c] = 1e
00:00:07.11 interruptgic: write32 [ff842010] = 1e
00:00:07.11 interruptgic: read32 [ff84200c] = 1e
00:00:07.12 interruptgic: write32 [ff842010] = 1e
00:00:07.12 interruptgic: read32 [ff84200c] = 1e
00:00:07.13 interruptgic: write32 [ff842010] = 1e
00:00:07.13 usbdev1: Product: USB2.0 Hub
00:00:07.14 xhciep: Enqueue TRB control 0x840 status 0x8 param1 0x10900 param2 0x0
00:00:07.15 xhciep: TRB enqueued:
00:00:07.15 xhciep: Dumping 0x10 bytes starting at 0x6229D0
00:00:07.15 xhciep: 29D0: 00 09 01 00 00 00 00 00-08 00 00 00 41 08 00 00
00:00:07.16 xhciep: Enqueue TRB control 0x11020 status 0x0 param1 0x0 param2 0x0
00:00:07.17 xhciep: TRB enqueued:
00:00:07.17 xhciep: Dumping 0x10 bytes starting at 0x6229E0
00:00:07.18 xhciep: 29E0: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 01 00
00:00:07.18 xhcimmiospace: write32 [104] = 1
00:00:07.19 interruptgic: read32 [ff84200c] = af
00:00:07.19 xhci: IRQ
00:00:07.19 xhcimmiospace: read32 [24] = 8
00:00:07.19 xhcimmiospace: write32 [24] = 8
00:00:07.19 xhcimmiospace: read32 [220] = 3
00:00:07.19 xhcimmiospace: write32 [220] = 3
00:00:07.19 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:07.19 xhcimmiospace: write32 [238] = 600948
00:00:07.19 xhcimmiospace: write32 [23c] = 4
00:00:07.19 interruptgic: write32 [ff842010] = af
00:00:07.19 interruptgic: read32 [ff84200c] = 1e
00:00:07.20 interruptgic: write32 [ff842010] = 1e
00:00:07.20 interruptgic: read32 [ff84200c] = 1e
00:00:07.21 interruptgic: write32 [ff842010] = 1e
00:00:07.21 interruptgic: read32 [ff84200c] = 1e
00:00:07.22 interruptgic: write32 [ff842010] = 1e
00:00:07.22 interruptgic: read32 [ff84200c] = 1e
00:00:07.23 interruptgic: write32 [ff842010] = 1e
00:00:07.23 interruptgic: read32 [ff84200c] = 1e
00:00:07.24 interruptgic: write32 [ff842010] = 1e
00:00:07.24 interruptgic: read32 [ff84200c] = 1e
00:00:07.25 interruptgic: write32 [ff842010] = 1e
00:00:07.25 interruptgic: read32 [ff84200c] = 1e
00:00:07.26 interruptgic: write32 [ff842010] = 1e
00:00:07.26 interruptgic: read32 [ff84200c] = 1e
00:00:07.27 interruptgic: write32 [ff842010] = 1e
00:00:07.27 interruptgic: read32 [ff84200c] = 1e
00:00:07.28 interruptgic: write32 [ff842010] = 1e
00:00:07.28 interruptgic: read32 [ff84200c] = 1e
00:00:07.29 interruptgic: write32 [ff842010] = 1e
00:00:07.29 interruptgic: read32 [ff84200c] = 1e
00:00:07.30 interruptgic: write32 [ff842010] = 1e
00:00:07.30 interruptgic: read32 [ff84200c] = 1e
00:00:07.31 interruptgic: write32 [ff842010] = 1e
00:00:07.31 interruptgic: read32 [ff84200c] = 1e
00:00:07.32 interruptgic: write32 [ff842010] = 1e
00:00:07.32 interruptgic: read32 [ff84200c] = 1e
00:00:07.33 interruptgic: write32 [ff842010] = 1e
00:00:07.33 interruptgic: read32 [ff84200c] = 1e
00:00:07.34 interruptgic: write32 [ff842010] = 1e
00:00:07.34 interruptgic: read32 [ff84200c] = 1e
00:00:07.35 interruptgic: write32 [ff842010] = 1e
00:00:07.35 interruptgic: read32 [ff84200c] = 1e
00:00:07.36 interruptgic: write32 [ff842010] = 1e
00:00:07.36 interruptgic: read32 [ff84200c] = 1e
00:00:07.37 interruptgic: write32 [ff842010] = 1e
00:00:07.37 interruptgic: read32 [ff84200c] = 1e
00:00:07.38 interruptgic: write32 [ff842010] = 1e
00:00:07.38 interruptgic: read32 [ff84200c] = 1e
00:00:07.39 interruptgic: write32 [ff842010] = 1e
00:00:07.39 interruptgic: read32 [ff84200c] = 1e
00:00:07.40 interruptgic: write32 [ff842010] = 1e
00:00:07.40 interruptgic: read32 [ff84200c] = 1e
00:00:07.41 interruptgic: write32 [ff842010] = 1e
00:00:07.41 interruptgic: read32 [ff84200c] = 1e
00:00:07.42 interruptgic: write32 [ff842010] = 1e
00:00:07.42 interruptgic: read32 [ff84200c] = 1e
00:00:07.43 interruptgic: write32 [ff842010] = 1e
00:00:07.43 interruptgic: read32 [ff84200c] = 1e
00:00:07.44 interruptgic: write32 [ff842010] = 1e
00:00:07.44 interruptgic: read32 [ff84200c] = 1e
00:00:07.45 interruptgic: write32 [ff842010] = 1e
00:00:07.45 interruptgic: read32 [ff84200c] = 1e
00:00:07.46 interruptgic: write32 [ff842010] = 1e
00:00:07.46 interruptgic: read32 [ff84200c] = 1e
00:00:07.47 interruptgic: write32 [ff842010] = 1e
00:00:07.47 interruptgic: read32 [ff84200c] = 1e
00:00:07.48 interruptgic: write32 [ff842010] = 1e
00:00:07.48 interruptgic: read32 [ff84200c] = 1e
00:00:07.49 interruptgic: write32 [ff842010] = 1e
00:00:07.49 interruptgic: read32 [ff84200c] = 1e
00:00:07.50 interruptgic: write32 [ff842010] = 1e
00:00:07.50 interruptgic: read32 [ff84200c] = 1e
00:00:07.51 interruptgic: write32 [ff842010] = 1e
00:00:07.51 usbdev1: Interface int9-0-0 found
00:00:07.52 usbdev1: Using device/interface int9-0-0
00:00:07.52 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x290006a0 param2 0x90000
00:00:07.53 xhciep: TRB enqueued:
00:00:07.53 xhciep: Dumping 0x10 bytes starting at 0x6229F0
00:00:07.54 xhciep: 29F0: A0 06 00 29 00 00 09 00-08 00 00 00 41 08 03 00
00:00:07.54 xhciep: Enqueue TRB control 0x10c00 status 0x9 param1 0xdee280 param2 0x4
00:00:07.55 xhciep: TRB enqueued:
00:00:07.55 xhciep: Dumping 0x10 bytes starting at 0x622A00
00:00:07.56 xhciep: 2A00: 80 E2 DE 00 04 00 00 00-09 00 00 00 01 0C 01 00
00:00:07.57 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:07.57 xhciep: TRB enqueued:
00:00:07.58 xhciep: Dumping 0x10 bytes starting at 0x622A10
00:00:07.58 xhciep: 2A10: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:07.59 xhcimmiospace: write32 [104] = 1
00:00:07.59 interruptgic: read32 [ff84200c] = af
00:00:07.59 xhci: IRQ
00:00:07.59 xhcimmiospace: read32 [24] = 8
00:00:07.59 xhcimmiospace: write32 [24] = 8
00:00:07.59 xhcimmiospace: read32 [220] = 3
00:00:07.59 xhcimmiospace: write32 [220] = 3
00:00:07.59 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:07.59 xhcimmiospace: write32 [238] = 600958
00:00:07.59 xhcimmiospace: write32 [23c] = 4
00:00:07.59 interruptgic: write32 [ff842010] = af
00:00:07.59 interruptgic: read32 [ff84200c] = 1e
00:00:07.60 interruptgic: write32 [ff842010] = 1e
00:00:07.60 interruptgic: read32 [ff84200c] = 1e
00:00:07.61 interruptgic: write32 [ff842010] = 1e
00:00:07.61 interruptgic: read32 [ff84200c] = 1e
00:00:07.62 interruptgic: write32 [ff842010] = 1e
00:00:07.62 interruptgic: read32 [ff84200c] = 1e
00:00:07.63 interruptgic: write32 [ff842010] = 1e
00:00:07.63 interruptgic: read32 [ff84200c] = 1e
00:00:07.64 interruptgic: write32 [ff842010] = 1e
00:00:07.64 interruptgic: read32 [ff84200c] = 1e
00:00:07.65 interruptgic: write32 [ff842010] = 1e
00:00:07.65 interruptgic: read32 [ff84200c] = 1e
00:00:07.66 interruptgic: write32 [ff842010] = 1e
00:00:07.66 interruptgic: read32 [ff84200c] = 1e
00:00:07.67 interruptgic: write32 [ff842010] = 1e
00:00:07.67 interruptgic: read32 [ff84200c] = 1e
00:00:07.68 interruptgic: write32 [ff842010] = 1e
00:00:07.68 interruptgic: read32 [ff84200c] = 1e
00:00:07.69 interruptgic: write32 [ff842010] = 1e
00:00:07.69 interruptgic: read32 [ff84200c] = 1e
00:00:07.70 interruptgic: write32 [ff842010] = 1e
00:00:07.70 interruptgic: read32 [ff84200c] = 1e
00:00:07.71 interruptgic: write32 [ff842010] = 1e
00:00:07.71 interruptgic: read32 [ff84200c] = 1e
00:00:07.72 interruptgic: write32 [ff842010] = 1e
00:00:07.72 interruptgic: read32 [ff84200c] = 1e
00:00:07.73 interruptgic: write32 [ff842010] = 1e
00:00:07.73 interruptgic: read32 [ff84200c] = 1e
00:00:07.74 interruptgic: write32 [ff842010] = 1e
00:00:07.74 interruptgic: read32 [ff84200c] = 1e
00:00:07.75 interruptgic: write32 [ff842010] = 1e
00:00:07.75 interruptgic: read32 [ff84200c] = 1e
00:00:07.76 interruptgic: write32 [ff842010] = 1e
00:00:07.76 interruptgic: read32 [ff84200c] = 1e
00:00:07.77 interruptgic: write32 [ff842010] = 1e
00:00:07.77 interruptgic: read32 [ff84200c] = 1e
00:00:07.78 interruptgic: write32 [ff842010] = 1e
00:00:07.78 interruptgic: read32 [ff84200c] = 1e
00:00:07.79 interruptgic: write32 [ff842010] = 1e
00:00:07.79 interruptgic: read32 [ff84200c] = 1e
00:00:07.80 interruptgic: write32 [ff842010] = 1e
00:00:07.80 interruptgic: read32 [ff84200c] = 1e
00:00:07.81 interruptgic: write32 [ff842010] = 1e
00:00:07.81 interruptgic: read32 [ff84200c] = 1e
00:00:07.82 interruptgic: write32 [ff842010] = 1e
00:00:07.82 interruptgic: read32 [ff84200c] = 1e
00:00:07.83 interruptgic: write32 [ff842010] = 1e
00:00:07.83 interruptgic: read32 [ff84200c] = 1e
00:00:07.84 interruptgic: write32 [ff842010] = 1e
00:00:07.84 interruptgic: read32 [ff84200c] = 1e
00:00:07.85 interruptgic: write32 [ff842010] = 1e
00:00:07.85 interruptgic: read32 [ff84200c] = 1e
00:00:07.86 interruptgic: write32 [ff842010] = 1e
00:00:07.86 interruptgic: read32 [ff84200c] = 1e
00:00:07.87 interruptgic: write32 [ff842010] = 1e
00:00:07.87 interruptgic: read32 [ff84200c] = 1e
00:00:07.88 interruptgic: write32 [ff842010] = 1e
00:00:07.88 interruptgic: read32 [ff84200c] = 1e
00:00:07.89 interruptgic: write32 [ff842010] = 1e
00:00:07.89 interruptgic: read32 [ff84200c] = 1e
00:00:07.90 interruptgic: write32 [ff842010] = 1e
00:00:07.90 xhcicmd: Execute command 13 (control 0x1003400)                                      // EVALUATE CONTEXT
00:00:07.91 xhcicommand: Dumping 0x10 bytes starting at 0x602120
00:00:07.92 xhcicommand: 2120: 00 A0 DE 00 04 00 00 00-00 00 00 00 01 34 00 01
00:00:07.92 xhcimmiospace: write32 [100] = 0
00:00:07.93 interruptgic: read32 [ff84200c] = af
00:00:07.93 xhci: IRQ
00:00:07.93 xhcimmiospace: read32 [24] = 8
00:00:07.93 xhcimmiospace: write32 [24] = 8
00:00:07.93 xhcimmiospace: read32 [220] = 3
00:00:07.93 xhcimmiospace: write32 [220] = 3
00:00:07.93 xhcicmd: Command 13 completed with 1 (slot 1)
00:00:07.93 xhcimmiospace: write32 [238] = 600968
00:00:07.93 xhcimmiospace: write32 [23c] = 4
00:00:07.93 interruptgic: write32 [ff842010] = af
00:00:07.93 interruptgic: read32 [ff84200c] = 1e
00:00:07.94 interruptgic: write32 [ff842010] = 1e
00:00:07.94 interruptgic: read32 [ff84200c] = 1e
00:00:07.95 interruptgic: write32 [ff842010] = 1e
00:00:07.95 interruptgic: read32 [ff84200c] = 1e
00:00:07.96 interruptgic: write32 [ff842010] = 1e
00:00:07.96 interruptgic: read32 [ff84200c] = 1e
00:00:07.97 interruptgic: write32 [ff842010] = 1e
00:00:07.97 interruptgic: read32 [ff84200c] = 1e
00:00:07.98 interruptgic: write32 [ff842010] = 1e
00:00:07.98 interruptgic: read32 [ff84200c] = 1e
00:00:07.99 interruptgic: write32 [ff842010] = 1e
00:00:07.99 interruptgic: read32 [ff84200c] = 1e
00:00:08.00 interruptgic: write32 [ff842010] = 1e
00:00:08.00 interruptgic: read32 [ff84200c] = 1e
00:00:08.01 interruptgic: write32 [ff842010] = 1e
00:00:08.01 interruptgic: read32 [ff84200c] = 1e
00:00:08.02 interruptgic: write32 [ff842010] = 1e
00:00:08.02 interruptgic: read32 [ff84200c] = 1e
00:00:08.03 interruptgic: write32 [ff842010] = 1e
00:00:08.03 interruptgic: read32 [ff84200c] = 1e
00:00:08.04 interruptgic: write32 [ff842010] = 1e
00:00:08.04 interruptgic: read32 [ff84200c] = 1e
00:00:08.05 interruptgic: write32 [ff842010] = 1e
00:00:08.05 interruptgic: read32 [ff84200c] = 1e
00:00:08.06 interruptgic: write32 [ff842010] = 1e
00:00:08.06 interruptgic: read32 [ff84200c] = 1e
00:00:08.07 interruptgic: write32 [ff842010] = 1e
00:00:08.07 interruptgic: read32 [ff84200c] = 1e
00:00:08.08 interruptgic: write32 [ff842010] = 1e
00:00:08.08 interruptgic: read32 [ff84200c] = 1e
00:00:08.09 interruptgic: write32 [ff842010] = 1e
00:00:08.09 interruptgic: read32 [ff84200c] = 1e
00:00:08.10 interruptgic: write32 [ff842010] = 1e
00:00:08.10 interruptgic: read32 [ff84200c] = 1e
00:00:08.11 interruptgic: write32 [ff842010] = 1e
00:00:08.11 interruptgic: read32 [ff84200c] = 1e
00:00:08.12 interruptgic: write32 [ff842010] = 1e
00:00:08.12 interruptgic: read32 [ff84200c] = 1e
00:00:08.13 interruptgic: write32 [ff842010] = 1e
00:00:08.13 interruptgic: read32 [ff84200c] = 1e
00:00:08.14 interruptgic: write32 [ff842010] = 1e
00:00:08.14 interruptgic: read32 [ff84200c] = 1e
